ID,title,rating,release_date,original_language,IMDb_ID,genre,plot,box_office_domestic,box_office_worldwide
1704,The Girl Who Got Away,5.959,2021-08-20,en,tt11859012,"Horror, Thriller","Masena, New York, 1998. A decade of terror comes to a close with the capture of, Elizabeth Caulfield, a woman who kidnapped five young girls and pretended they were her own. Only one girl, Christina Bowden, managed to get away with her life from Caulfield, the other four found buried behind Caulfield's decrepit home.. - 20 years later Caulfield has escaped from prison and launches a deadly pursuit to finish what she began.",,0
1705,Gods of the Deep,4.781,2023-12-04,en,tt13316770,"Horror, Sci-Fi, Thriller","When a daring mission leads a deep sea submarine team into a mysterious opening on the ocean floor, they uncover a lost underwater world and awaken its ancient race of otherworldly beings.",,0
1706,Witches of Blackwood,6.462,2020-12-18,en,tt8115996,"Horror, Thriller","When Claire returns to her hometown, she discovers that her former home is plagued with horrifying witchcraft, and the village is plunged into fear, decadence and madness.",,0
1707,The Kindred,6.4,2021-12-28,en,tt10306450,Thriller,"A woman suffering from amnesia pieces together the events that led to her father's suicide, only to be haunted by the ghosts of children that she begins to suspect were murdered by him.",,0
1708,Torn Hearts,5.753,2022-05-20,en,tt15053518,"Drama, Horror, Music",Follows a country music duo who seek out the private mansion of their idol and end up in a twisted series of horrors that force them to confront the limits they'd go for their dreams.,,0
1709,The Tower,4.816,2023-02-08,fr,tt15152316,"Drama, Fantasy, Horror","The inhabitants of a high-rise building wake up one morning to discover that their building is shrouded in an opaque fog, obstructing doors and windows - a strange black matter that devours anything that tries to pass through it.",,0
1710,The Accursed,5.2,2022-10-14,en,tt14617254,Horror,"Elly is asked by a family friend to look after an elderly woman living in a remote cabin for a few days. She agrees, but soon discovers there is a demon hiding in the woman just waiting to break free.",,0
1711,We Have a Ghost,6.5,2023-02-24,en,tt7798604,"Adventure, Comedy, Family","Ernest the ghost, discovered by the homeowner who named him that because the apparation looks like Ernest Borgnine. The homeowner Frank, beings filming his ghost and posting it for the world to see on social media. Ernest becomes a viral sensation. Frank enlists the help of his high school son Kevin to help be a part of a series of dinners held in the house to cash in on the ghost's popularity. Things take a turn when Ernest and Kevin both go missing and become targets of the CIA.",,0
1712,Swallowed,5.696,2022-06-04,en,tt14960854,"Horror, Thriller","Follows two best friends on their final night together, with a nightmare of drugs, bugs, and horrific intimacy.",,0
1713,The Parenting,6.017,2025-03-12,en,tt14041896,"Comedy, Horror",A couple rents a countryside house for a weekend with their parents and then discover it's inhabited by a 400-year-old poltergeist.,,0
1714,Superhost,5.822,2021-08-14,en,tt13309978,"Comedy, Horror, Thriller","Teddy and Claire, two travel vloggers and also a couple on the verge of getting married, are reviewing a vacation rental villa ""owned"" by Rebecca. As ""superhost"" Rebecca seems offbeat and acts uninhabited, they focus more on her to stop their follower count from declining further. One day, Vera, another host who went out of business following a negative review by the couple, arrived at the house to confront Teddy and Claire. Rebecca managed to scare off Vera with disturbing threats of violence. Does Rebecca have a secret agenda?",,0
1715,Flowing,6.235,2022-10-21,it,tt11999966,"Horror, Thriller","On a rainy day in Rome, a mysterious vapor seeps from manholes, causing those who inhale it to confront their suppressed desires and rage. The Morel family is unaware of the impending revelation of their darkest impulses.",,0
1716,Jurassic Hunt,5.0,2021-08-26,en,tt14442328,"Action, Adventure, Sci-Fi","In this pulse-pounding sci-fi thriller, female adventurer Parker joins a crew of male trophy hunters in a remote wilderness park. Their goal: slaughter genetically recreated dinosaurs for sport using rifles, arrows, and grenades. After their guide is killed by raptors, the team tries to escape the park, but the hunters quickly become the hunted. Even worse, the park's manager suspects Parker of being a spy and sends a hit squad after her. This battle's about to become primitive.",,0
1717,Margaux,6.017,2022-09-09,en,tt14967618,"Horror, Sci-Fi, Thriller","A group of college friends rent a smart house for a weekend of partying. Later, they start to realize that Margaux, the house's super advanced AI system, has sinister designs for them.",,0
1718,Shattered,5.756,2022-01-14,en,tt14923008,"Crime, Drama, Horror","A rich divorcee Chris falls in love with a mysterious woman Sky where Chris, ex-wife and his child eventually gets trapped and a desperate fight for survival will most likely ensue.",,0
1719,The Friendship Game,4.664,2022-11-11,en,tt7339862,"Horror, Sci-Fi",A group of teenagers in a small town discover a strange object that tests the strength of their friendship.,,0
1720,Guimoon: The Lightless Door,6.7,2021-08-25,ko,tt14922584,"Horror, Mystery, Thriller",In a community center where a mass murder took place years earlier and it involves a paranormal investigator who discovers a door to another world.,,0
1721,Nanny,5.367,2022-11-23,en,tt10931784,"Drama, Horror","Piecing together a new life in New York City while caring for the child of an Upper East Side family, immigrant nanny Aisha is forced to confront a concealed truth that threatens to shatter her precarious American Dream.",,0
1722,She Came from the Woods,5.535,2023-02-10,en,tt14905554,"Adventure, Comedy, Horror","In 1987, a group of counselors accidentally unleash a decades-old evil on the last night of summer camp.",,0
1723,Something in the Dirt,5.8,2022-11-03,en,tt14895716,"Comedy, Horror, Mystery","When neighbors John and Levi witness supernatural events in their Los Angeles apartment building, they realize documenting the paranormal could inject some fame and fortune into their wasted lives. An ever-deeper, darker rabbit hole, their friendship frays as they uncover the dangers of the phenomena, the city and each other.",,0
1724,Ouija Warehouse,5.0,2021-06-14,en,tt12622516,Horror,"Strange happenings occur to a group of friends as they prepare for a birthday party in a large warehouse. As Kay and best friend Noah find a spirit board in a storage room, they decide to contact the dead victims who died there the year before. As they witness: strange noises, disappearing objects, and a possible portal, the friends try to piece together the hidden secrets that affect them all before it is too late.",,0
1725,Echoes,6.21,2022-01-27,es,tt15017554,"Mystery, Thriller","Julián Lemar, a bestselling thriller writer, goes on vacation with his family to a cabin in the woods. The first night, during a severe storm, the power goes out and a woman shows up desperately asking for help: her husband killed her son and now he's after her. From that moment on, danger and deception are a constant threat and for Julián a hellish night begins until he discovers the truth.",,0
1726,Ghost Mansion,7.185,2021-06-30,ko,tt14895216,"Horror, Mystery, Thriller","Horror webtoon writer Ji-woo arrives at a shabby apartment called Gwanglim Mansion in search of ideas. The middle-aged caretaker with an expressionless facial expression unravels a bundle of strange events that happened in the apartment, and rooms 504, 708... The more Ji-woo hears the story, the more he becomes obsessed with the Ghost Mansion.",,0
1727,Megalomaniac,5.536,2023-09-08,fr,tt10916810,Horror,"Martha and Félix are the children of the Butcher of Mons, a notorious Belgian serial killer from the 1990s. Unstable and riddled with insecurities, Martha lives vicariously through social media. Her brother, crushed by the family legacy, takes over their father's killings. Harassed and violently assaulted at work, the docile Martha falls into madness and goes through the looking glass into the strange and terrifying world inhabited by her brother.",,0
1728,Unhuman,5.316,2022-06-03,en,tt17221298,"Comedy, Horror, Thriller",A group of high school students whose school bus crashes on a field trip. Relationships are tested once they realize they are being stalked by an attacker who intends to drive them out and straight into a horrifying fight to survive.,,0
1729,Dinosaur Hotel,5.1,2021-06-11,en,tt13296032,"Horror, Mystery, Sci-Fi","Sienna is desperate to win a large cash prize in a secret underground game show. However, dinosaurs begin to hunt her down for the entertainment of the rich and wealthy. Can she be the last to survive the horrific night to win the prize?",,0
1730,Dragon Fury,5.7,2021-06-15,en,tt13563520,"Fantasy, Horror, Mystery",A team of experts travels deep into the mountains to find a dangerous creature.,,0
1731,Choose or Die,5.256,2022-04-15,en,tt11514780,"Drama, Horror, Thriller","A broke student who, in pursuit of an unclaimed $100,000 prize, plays an obscure 1980s survival computer game. After a series of unexpectedly terrifying moments, she soon realizes she's no longer playing for the money, but for her own life.",,0
1732,The Exorcism of God,7.091,2022-03-11,en,tt10362566,"Drama, Horror, Thriller","Father Peter Williams, an American exorcist, is possessed by the demon he was trying to expel from a young woman and for which he is forced, against his will, to commit the most terrible sacrilege. Eighteen years later, trying to keep his guilt buried under charity work for the poor and children in a small town in Mexico, Peter discovers that the demon has returned. This time it has possessed a young woman named Esperanza, and in addition, it also unleashes a deadly illness among the town's children. But his true purpose is something else: to possess Peter's soul. To exorcise Esperanza, Peter must confess his sin, but if he does, he will condemn himself not only to a fate of excommunication, but also to sacrifice his faith, his home, his soul, and the chance to save the people he cares about most.",,0
1733,Giant Spider,6.8,2021-05-30,zh,tt18298604,"Action, Adventure","In a mysterious laboratory located in the desert, the experimental spiders used for genetic research mutate and turn into giant spider monsters, turning the laboratory into a giant spider's lair.",,0
1734,Bloody Oranges,5.99,2021-11-17,fr,tt13274576,"Comedy, Crime, Drama",A deeply-in-debt retired couple tries to win a rock dance competition. A minister is suspected of tax fraud. A teenager makes the acquaintance of a pervert.,,0
1735,The Year of the Shark,4.419,2022-08-03,fr,tt14962428,"Comedy, Drama, Horror",A small coastal town in the south-west of France is on high alert after a surfer disappeared - Soon the incredible truth is revealed : a shark is prowling in the harbor .,,0
1736,The Seed,4.9,2021-10-05,en,tt12449586,"Comedy, Horror, Sci-Fi","What starts out as girls weekend away in the Mojave desert becomes a tale of horror, death and alien invasion.",,0
1737,Bring It On: Cheer Or Die,5.6,2022-09-27,en,tt20101986,"Comedy, Horror","When a cheer squad practices their routines on Halloween weekend in an abandoned school, they are picked off one by one by an unknown killer.",,0
1738,Pet Sematary: Bloodlines,5.554,2023-09-23,en,tt14145436,"Fantasy, Horror",In 1969 a young Jud Crandall and his childhood friends band together to confront an ancient evil that has gripped their hometown of Ludlow.,,0
1739,Sick,6.154,2022-09-11,en,tt14642626,"Horror, Mystery, Thriller","Due to the pandemic, Parker and her best friend decide to quarantine at the family lake house alone - or so they think.",,0
1740,M,7.271,2023-10-05,mk,tt11076026,"Adventure, Drama, Sci-Fi","The world has been ravaged by a pandemic. Alone and outside the safety of the forest, Marko faces a shattered world shrouded in silence and danger.",,0
1741,Queen of Spades,6.0,2021-06-11,en,tt10260844,Horror,"According to legend, an ominous entity known as the Queen of Spades can be summoned by performing an ancient ritual. Those brave enough draw a door and a staircase on a mirror, in darkness, and say her name three times. What happens next must be experienced to be believed. Four teenagers decide to summon the Queen of Spades as a joke. But they could never imagine the horrors this innocent prank has condemned them and their loved ones too. The evil entity won't stop until she gets their souls.",,0
1742,Night Shift,6.184,2023-03-03,en,tt13380324,"Horror, Thriller","While working her first night shift at a remote motel, a woman begins to suspect that the property is haunted.",,0
1743,Rushed,6.7,2021-08-27,en,tt10430850,"Crime, Drama, Mystery","Barbara O'Brien, an Irish Catholic mother, has her life turned upside-down when her son, a freshman in college, is involved in a tragic hazing incident.",,0
1744,Time Cut,5.659,2024-10-29,en,tt14857528,"Horror, Mystery, Sci-Fi",High school student accidentally travels back to 2003 and decides to stop the serial killer who murdered her sister.,,0
1745,American Refugee,5.5,2021-12-10,en,tt14556184,"Drama, Horror, Thriller","Follows a family seeking shelter in their neighbor's bunker, when the American economy is in collapse, and the danger inside is greater than outside.",,0
1746,Candy Land,6.069,2023-01-06,en,tt13857556,"Horror, Thriller","A seemingly naive and devout young woman navigates her way into the underground world of truck stop sex workers a.k.a. ""lot lizards.""","$26,552",0
1747,The Inheritance,5.785,2024-07-12,en,tt9271850,"Horror, Thriller","A billionaire on the eve of his 75th birthday, invites his estranged children back home out of fear that tonight someone or something is going to kill him. He puts each of their inheritances on the line, to make sure they'll help.",,0
1748,The Retreat,5.0,2021-05-21,en,tt11392272,"Horror, Thriller",A lesbian couple with a rocky relationship go to a pre-wedding retreat and end up fighting for their lives when a group of militant serial killers tries to murder them.,,0
1749,No One Will Save You,6.674,2023-09-21,en,tt14509110,"Horror, Mystery, Sci-Fi",An exiled anxiety-ridden homebody must battle an alien who's found its way into her home.,,0
1750,Ripper Untold,6.072,2021-06-28,en,tt14267154,"Crime, Drama, Horror",A detective and a medical examiner join forces to solve a series of horrific murders in Victorian London - but one of them harbours a deadly secret.,,0
1751,Slumber Party Massacre,5.168,2021-09-27,en,tt14449392,"Comedy, Horror","Based on the 1982 original, this remake follows Dana and a group of her friends as they go on a trip to have a slumber party. But after car trouble causes them to stay at a secluded cabin, their fun turns to terror as their night becomes a fight for survival as they must escape a drill-wielding killer.",,0
1752,They/Them,4.728,2022-07-24,en,tt14502344,"Drama, Horror, Mystery",A group of teenagers at an LGBTQ+ conversion camp endures unsettling psychological techniques while being stalked by a mysterious masked killer.,,0
1753,My Best Friend's Exorcism,5.789,2022-09-29,en,tt7830806,"Comedy, Horror, Thriller",Teen best friends Abby and Gretchen grapple with an otherworldly demon that takes up residence in Gretchen's body.,,0
1754,Goodnight Mommy,6.254,2022-09-16,en,tt9000184,"Crime, Drama, Horror",Twin brothers arrive at their mother's house and begin to suspect that something isn't right.,,0
1755,So Cold the River,5.4,2022-03-25,en,tt2184390,"Drama, Horror, Mystery",A documentary filmmaker's research on a town's mysterious benefactor unearths an unexplained evil while staying at a local resort.,,0
1756,The Resort,5.5,2021-04-30,en,tt12163074,Horror,"Four friends head to Hawaii to investigate reports of a haunting at an abandoned resort in hopes of finding the infamous Half-Faced Girl. When they arrive, they soon learn you should be careful what you wish for.","$191,996",0
1757,Aquarium of the Dead,5.2,2021-05-21,en,tt13835046,"Action, Comedy, Horror",A scientific accident causes sea creatures in an aquarium to become zombies.,,0
1758,A House on the Bayou,5.672,2021-11-19,en,tt14405338,"Horror, Mystery, Thriller","Follows a troubled couple and their daughter who go on vacation to an isolated house in the Louisiana bayou to reconnect as a family. But when unexpected visitors arrive, the unity starts to unravel.",,0
1759,Apartment 7A,6.128,2024-09-20,en,tt14371860,"Horror, Thriller","A struggling young dancer finds herself drawn in by dark forces when a peculiar, well-connected older couple promise her a shot at fame.",,0
1760,Aileen Wuornos: American Boogeywoman,5.086,2021-09-20,en,tt14265992,"Biography, Crime, Drama","Based on Aileen Wuornos's early life, America's most notorious female serial killer, back in 1976 a young Aileen arrives in Florida searching for a new life that will help her escape her tragic past, marries a wealthy Yacht Club president and has the chance to start again as part of Florida's high society. But tormented by inner demons she surrenders to her murderous impulses and wreaks havoc in the peaceful community of Deland, Florida.",,0
1761,Stream,5.558,2024-08-21,en,tt8964540,Horror,"The Keenan family's simple weekend getaway truly turns into a vacation to die for, as four deranged killers playing a sadistic game lock down their hotel and compete for the most creative murders of all the guests.",,0
1762,Horror in the High Desert,5.841,2021-03-27,en,tt13964404,"Horror, Thriller","In July 2017, an experienced outdoor enthusiast vanished in Northern Nevada while on an outdoor excursion. After an extensive search, he was never located. On the three-year anniversary of his disappearance, friends and loved ones recall the events leading up to his vanishing, and for the first time, speak about the horrifying conclusion of his fate.",,0
1763,Bird Box Barcelona,5.896,2023-07-14,es,tt14400246,"Horror, Mystery, Sci-Fi","After a mysterious force decimates the world's population by causing all who see it to take their lives, Sebastian and his young daughter Anna must navigate their own journey of survival through the desolate streets of Barcelona. But as they form an uneasy alliance with other survivors and make their way toward a safe haven, a threat more sinister than the unseen creatures grows.",,0
1764,Something in the Water,5.623,2024-03-22,en,tt22863968,"Adventure, Drama, Horror",A group of five friends must fight for their lives in open water after a dream wedding turns into a nightmare.,,0
1765,Bingo Hell,4.66,2021-10-01,en,tt13372992,"Comedy, Horror","In the Barrio of Oak Springs live a strong and stubborn group of elderly friends who refuse to be gentrified. Their leader, Lupita, keeps them together as a community, a family. But little did they know, their beloved Bingo hall is about to be sold to a much more powerful force than money itself.",,0
1766,"Silent Night, Deadly Night",6.2,2025-12-11,en,tt34508974,Horror,"After seeing his parents killed by someone dressed as Santa, a grown man later wears a Santa suit himself and seeks violent revenge.","$1,495,324",0
1767,Cannibal Troll,5.8,2021-06-06,en,tt12176546,Horror,A group of female friends on a hen weekend in the countryside find themselves hunted by a beastly - and very hungry - troll.,,0
1768,Hide and Seek,4.76,2021-11-19,en,tt7975192,"Mystery, Thriller","Noah (Meyers), who is seeking to reconnect with his outcast brother after the death of their father. Noah hopes to make amends and share the family's fortune but instead finds himself in a dark underworld that threatens to tear his family apart. As he struggles to maintain his sanity, Noah is led on a terrifying trail to the truth through a series of cryptic clues.",,0
1769,The Pale Blue Eye,6.81,2022-12-22,en,tt14138650,"Crime, Horror, Mystery","At West Point Academy in 1830, the calm of an October evening is shattered by the discovery of a young cadet's body swinging from a rope just off the parade grounds. An apparent suicide is not unheard of in a harsh regimen like West Point's, but the next morning, an even greater horror comes to light. Someone has stolen into the room where the body lay and removed the heart.",,0
1770,The Wasteland,5.2,2021-10-12,es,tt13323118,"Drama, Horror, Mystery","Lucía and her son live far from society in a flat area where there is almost no life. The small family unit made up of mother and son receives hardly any visitors, and their goal is to develop a peaceful existence. At first they succeed, but the appearance of a mysterious and violent creature that begins to haunt their small house will put the relationship that unites them to the test.",,0
1771,The Boy Who Killed My Parents,6.266,2021-09-24,pt,tt10975604,"Crime, Drama, Thriller",Suzane von Richthofen's point of view of the events that led to the death of her parents.,,0
1772,Anunnaki: los caídos del cielo,5.5,2018-11-11,es,tt9282754,"Action, Fantasy, Horror","ANUNNAKI ' The fallen of the sky ' it is a film using many differents sub-genres: fantastic, action and science fiction that lives up to the spirit of the serials of action and series Z movies of terror indie during the decade of 80/90, mixing a pseudo-vampire theme with the conspiracy theories of a new world order established by extraterrestrial beings.",,0
1773,Martyrs Lane,6.1,2022-05-12,en,tt7413600,"Drama, Horror","Leah, 10, lives in a large vicarage, full of lost souls and the needy. In the day the house is bustling with people; at night it is dark, empty, a space for Leah's nightmares to creep into. A small, nightly visitor brings Leah comfort, but soon she will realise that her little visitor offers knowledge that might be very, very dangerous.",,0
1774,Madres,5.635,2021-10-08,en,tt13372944,Horror,"A Mexican-American couple expecting their first child relocate to a migrant farming community in 1970's California. When the wife begins to experience strange symptoms and terrifying visions, she tries to determine if it's related to a legendary curse or something more nefarious.",,0
1775,Offseason,5.254,2022-03-11,en,tt11454320,"Drama, Fantasy, Horror","After receiving a mysterious letter, a woman travels to a desolate island town and soon becomes trapped in a nightmare.",,0
1776,The Spine of Night,5.99,2021-10-29,en,tt3885422,"Animation, Action, Adventure","To put an end to the eternal vigil of the all-powerful guardian of the last light of the gods, an unfathomable source of inexhaustible cosmic knowledge and power, Tzod, the fierce high priestess of the great jungle swamp called Bastal, braves the elements ascending an unforgiving, snow-covered mountaintop. As her long and arduous journey finally comes to an end, Tzod encounters the ancient sentinel of the bloom and its mystical blue flame and recounts the tale of how a single spore has changed the world below: a blood-soaked, centuries-old story of corruption, greed, tyranny, and destruction against the backdrop of the never-ending quest for control, influence, and illumination. But, humankind's atrocities echo through eternity, and heroes are always those who are expendable. Can a single petal of the small blue flower restore balance to the universe?",,0
1777,Broadcast Signal Intrusion,5.563,2021-10-22,en,tt11151336,"Crime, Drama, Horror","In the late 90s, a video archivist unearths a series of sinister pirate broadcasts and becomes obsessed with uncovering the dark conspiracy behind them.",,0
1778,The Bunker Game,4.686,2022-02-24,en,tt13893190,"Horror, Mystery, Thriller","After several mysterious accidents, A Live Action Role Playing game is interrupted and the players leave the bunker while the staff remains behind to investigate the disappearance of Greg, the mastermind of the game.",,0
1779,Phobias,4.567,2021-02-28,en,tt8129682,"Horror, Thriller","Five dangerous patients, suffering from extreme phobias at a government testing facility, are put to the ultimate test under the supervision of a crazed doctor and his quest to weaponize fear.",,0
1780,Triassic Hunt,5.3,2021-01-29,en,tt13399406,"Action, Horror, Sci-Fi","When two genetically created dinosaurs end up on the loose, it's up to a team of rag tag mercenaries to capture them. When the realize that the dinosaurs are bred as smart as humans, the game of cat and mouse turns for the worst.",,0
1781,Dreamcatcher,5.7,2021-03-05,en,tt9382172,"Horror, Mystery, Thriller","Dylan, known to his fans as DJ Dreamcatcher, who is on the brink of global stardom. Everything changes the night of Cataclysm, an underground music festival, where two estranged sisters and their friends meet Dylan. After a drug fueled gruesome event, things begin to spiral into a 48-hour whirlwind of violence and mayhem.",,0
1782,Safer at Home,5.3,2021-02-26,en,tt13651858,"Crime, Drama, Horror","Two years into the pandemic, a group of friends throw an online party with a night of games, drinking and drugs. After taking an ecstasy pill, things go terribly wrong and the safety of their home becomes more terrifying than the raging chaos outside.","$95,643",0
1783,Suicide Forest Village,6.5,2021-02-05,ja,tt12740648,"Drama, Horror, Mystery","One day a mysterious box arrived and a curse began to spread all over. The source of the box is 'Jukai Village'. The village is hidden in Jukai Forest, a suicide spot that once you enter it, you can never come out.",,0
1784,DC Showcase - Constantine: The House of Mystery,6.855,2022-05-02,en,tt18305072,Movie genre not on OMDb,Movie plot not on OMDb,Movie box office not on OMDb,0
1785,The Last Heretic,5.3,2022-11-09,es,tt19885330,"Horror, Thriller","A cynical and successful writer of books on atheism receives heart transplant that saves his life, but that will also start an infernal spiral of horror and pain, which will make him a prey to fanaticism and a prisoner of madness.",,0
1786,Bram Stoker's Van Helsing,5.722,2021-03-29,en,tt13304948,Horror,"When his fiancée Lucy falls victim to a mysterious illness, Arthur Holmwood turns to a former rival in her affections - Dr John Seward - for help. Seward calls in his mentor, Professor Van Helsing, who quickly uncovers the terrifying truth; the ""illness"" that afflicts Lucy is in fact a vampire's curse, and the only cure is a fresh supply of human blood. The discovery of several bodies - each drained of their blood - forces Van Helsing and Seward into a race against time to destroy the curse once and for all.",,0
1787,Viking Wolf,5.769,2022-11-18,no,tt13051810,"Horror, Thriller","Seventeen-year-old Thale has just moved to a small town after her mother got a new job at the local police station. After a student is brutally killed at a party Thale attends, she becomes a key witness. Was the killer an animal? ...",,0
1788,Oracle,6.328,2023-10-01,en,tt13515258,Horror,"Follows a young woman who accepts a job on a property with a traumatic past. Upon her arrival, she soon realizes that the nightmares of her childhood are connected to the evil in the house.",,0
1789,Fresh,6.963,2022-03-03,en,tt13403046,"Comedy, Horror, Romance","After quitting dating apps, a woman meets the supposedly perfect man and accepts his invitation to a romantic weekend getaway, only to find that her new paramour has been hiding some unusual appetites.",,0
1790,Shell,5.1,2025-10-01,en,tt12706836,"Comedy, Horror, Thriller","Desperate to reclaim her career, once-beloved actress Samantha Lake is drawn into the glamorous world of wellness mogul Zoe Shannon -only to uncover a monstrous truth beneath its flawless surface.",,0
1791,Stay Out of the Attic,5.5,2020-10-15,en,tt11505692,Horror,"A group of ex-cons-turned-movers are convinced by their creepy client to pull an all-nighter. As the night progresses, they uncover the horrors that exist inside his old Victorian mansion.",,0
1792,Red Woods,5.4,2021-02-05,en,tt12832916,"Adventure, Horror, Mystery","A group of urbex enthusiasts travel to the backwoods of Appalachia to capture footage of abandoned houses, when they unwittingly become the subjects of a much darker video - made by a different kind of ""enthusiast"".",,0
1793,Dawn of the Beast,5.8,2021-04-06,en,tt13430932,"Horror, Mystery","A group of graduate students get more than they bargained for while searching for the legendary Bigfoot. Not only is he real, but there's something far more evil lurking in the shadows, the Wendigo.",,0
1794,Tentacles,5.782,2021-02-12,en,tt11828644,"Drama, Fantasy, Horror",A couple falls head-over-heels into a new romance and entwine their lives--until their intimacy transforms into something terrifying.,0,0
1795,Nocebo,6.053,2022-11-03,en,tt11212572,"Horror, Thriller",A fashion designer suffers from a mysterious illness that puzzles her doctors and frustrates her husband until help arrives in the form of a Filipino caregiver who uses traditional folk healing to reveal a horrifying truth.,,0
1796,COVID-21: Lethal Virus,5.5,2021-01-07,en,tt11246434,"Action, Drama, Horror","The climate change has released an ancient rabies virus trapped in the Antarctica ice. A female scientist tries to get to the laboratory to create a cure to save the world, protected by an eccentric and two members of the special forces.",,0
1797,Insensate,6.7,2021-08-04,pt,tt2094955,"Horror, Mystery, Thriller","Clara and Fernanda are twin sisters. They are identical and very close, but after a car crash, Clara becomes catatonic. Fernanda is determined to find a cure for her sister, but the traditional treatments don't work. When Clara starts an alternative therapy, she gets in touch with a supernatural universe, that brings to the present a dark and tragic story, along with secrets of the past that will make Fernanda surpass the dimension of fear and the limit between life and death to save her sister from an evil presence.",,0
1798,Caged,6.3,2021-01-26,en,tt6173712,"Drama, Horror, Thriller","An affluent African American psychiatrist is sent to federal prison after being found guilty of murdering his wife, then sent to solitary confinement - a victim of systemic racism. Isolated and fighting for an appeal, he slowly descends into madness, pushed to his breaking point by an abusive female guard hell bent on her own form of justice. Haunted by internal demons and his dead wife, he questions his own innocence and sanity, making his time in the S.H.U. a never-ending nightmare.",,0
1799,The Sadness,6.8,2021-01-22,zh,tt13872248,Horror,"After a year of combating a pandemic with relatively benign symptoms, a frustrated nation finally lets its guard down. This is when the virus spontaneously mutates, giving rise to a mind-altering plague. The streets erupt into violence and depravity, as those infected are driven to enact the most cruel and ghastly things they can think of. Murder, torture, rape and mutilation are only the beginning. A young couple is pushed to the limits of sanity as they try to reunite amid the chaos. The age of civility and order is no more. There is only ""The Sadness"".",,0
1800,All the Moons,7.4,2020-12-25,eu,tt11892482,"Drama, Fantasy, Horror","Spain, 1876. The last days of the Third Carlist War that started in 1872 to get the throne of the country. In an undetermined valley of the Basque Country (north to the country), a church used by the nuns as orphanage for ladies (little girls abandoned by their parents) is destroyed during a bombing, killing the nuns and the girls but one, who is approached by a stranger woman claiming to have the power for healing her if she promises to stand at her side forever. She accepts to be saved, turning in a vampire by the woman who takes the girl as her own daughter, with the girl naming her Mother. Meeting to the rest of the vampire coven, Mother teaches the girl to move in the night, to feed of the dead soldiers' blood and avoid the day and sunlight. However, a group of villagers of a close town looking to kill the vampires find the nest where they hide, and in the runaway the girl falls by a cliffhanger. Alone in the forest, the girl not only learns to survive by herself hunting animals but exposes slowly her skin, burning it to acquire immunity to the sun. Ten years later, when the girl walks by a town at night looking for blood of animals, she gets trapped by the stocks of Cándido, who moves the girl to his house to heal her leg hurt, naming her Amaia. Still suffering by the death of his wife and his little daughter, Cándido adopts Amaia despite the suspicion of Don Sebastián, priest of the town, who despises Cándido after he rejected God when his wife and daughter died. While some times Amaia dreams to meet Mother again, she tries to live as human, befriending with Miguel, a boy of the town, and trying to be a good daughter for Cándido, but her vampire instincts cause troubles in the town, making that Don Sebastián think that Amaia is possessed by The Devil and that he must to exorcise her. Saving her from the priest, Cándido and Amaia escape together to live in another town. 50 years later, an aged Cándido finally dies, leaving Amaia alone again, desperate by her immortality. It's 1936. The Spanish Civil War starts, and walking by the night looking for dead soldiers Amaia not only meets a mature Miguel, but the only one person that she thought impossible to meet again: Mother.",,0
1801,Red Snow,5.989,2021-04-14,en,tt12059016,"Comedy, Horror, Thriller","Struggling vampire romance novelist Olivia is spending her Christmas holidays alone at her deceased mother's cabin in Lake Tahoe. One night, an injured bat slams against her window. Olivia takes the wounded animal inside her garage to nurse it back to health. The next morning, Olivia is surprised to discover that the bat has transformed into a handsome vampire named Luke. Olivia stocks up on pig's blood from the local butcher to feed her new house guest and soon the weakened vampire is up on his feet and talking. The unlikely companions get to know each other and start to form a tenuous friendship, but Olivia grows suspicious of Luke's intentions as his past begins to catch up with him.",,0
1802,Huesera: The Bone Woman,5.858,2023-02-10,es,tt11718516,"Drama, Horror, Mystery","Valeria has long dreamed about becoming a mother. After learning that she's pregnant, she expects to feel happy, yet something's off.",,0
1803,Presencias,6.7,2022-09-07,es,tt14212142,Drama,"Follows a man whose pregnant wife gets murdered and despite the police investigation, the truth is unknown. He tries to find what happened, which confronts him with situations of suspense and terror.",,0
